113
94
96
97
111
84
83
115
90
87
89
93
96
108
91
91
84
94
78
95
128
121
131
84
81
88
123
135
147
129
112
165
142
165
145
82
103
100
82
117
91
100
100
82
93
105
88
89
127
110
89
102
93
92
102
110
93
100
99
88
163
88
94
75
97
95
125
99
82
105
90
179
136
84
87
68
80
87
77
77
81
91
107
91
86
108
108
78
97
76
99
85
97
88
107
158
92
98
82
88
95
106
95
95
85
95
92
118
107
98
86
110
93
182
94
154
106
136
84
91
80
145
82
107
85
